aX,aY,aZ,gX,gY,gZ
0.423,0.748,1.305,-188.354,-268.921,92.529
0.368,0.777,1.477,-210.388,-240.051,79.163
0.327,0.823,1.617,-228.027,-196.899,66.223
0.269,0.881,1.718,-235.779,-136.108,52.490
0.221,0.941,1.768,-233.643,-60.791,32.654
0.106,0.997,1.761,-222.778,29.053,2.563
-0.040,1.026,1.669,-191.223,135.986,-35.217
-0.212,0.964,1.448,-124.207,261.902,-84.717
-0.453,0.770,1.114,-42.297,408.447,-142.761
-0.932,0.563,0.792,30.640,573.120,-203.186
-1.895,0.345,0.339,156.616,768.738,-245.544
-3.184,0.207,-0.229,299.438,979.248,-251.404
-4.000,0.181,-0.882,388.306,1161.438,-209.106
-4.000,0.295,-1.516,391.602,1286.377,-120.605
-4.000,0.640,-2.193,316.467,1329.346,-15.869
-4.000,1.124,-2.877,220.459,1259.094,72.632
-4.000,1.662,-3.483,84.229,1129.333,114.746
-3.731,2.092,-3.946,-35.950,940.857,82.886
-2.824,2.322,-4.000,-146.912,708.679,2.380
-2.268,2.242,-4.000,-223.328,448.059,-108.154
-2.098,1.852,-3.668,-266.113,184.814,-220.093
-1.948,1.491,-3.129,-230.835,-34.912,-310.486
-1.845,0.977,-2.876,-83.618,-201.477,-380.432
-1.949,0.549,-2.290,-81.665,-366.821,-407.043
-1.889,0.213,-1.778,-126.404,-506.104,-395.874
-1.872,-0.030,-1.334,-156.494,-618.530,-362.732
-1.750,-0.156,-0.918,-179.626,-677.979,-309.265
-1.596,-0.192,-0.591,-188.538,-698.364,-258.606
-1.349,-0.166,-0.336,-195.740,-693.176,-197.693
-1.132,-0.145,-0.128,-187.805,-676.697,-117.188
-0.863,-0.097,0.033,-172.974,-650.208,-27.161
-0.650,-0.034,0.155,-159.180,-617.065,24.170
-0.456,0.031,0.210,-137.634,-576.965,62.805
-0.304,0.097,0.271,-132.141,-540.527,93.018
-0.196,0.165,0.361,-139.282,-511.414,118.286
-0.091,0.233,0.448,-131.470,-480.164,140.381
-0.019,0.283,0.502,-102.661,-444.153,156.189
0.052,0.323,0.538,-81.970,-410.522,166.870
0.103,0.378,0.620,-96.741,-384.216,181.946
0.180,0.447,0.716,-121.338,-357.788,206.909
0.443,0.529,0.769,-133.057,-326.172,225.037
0.468,0.601,0.859,-145.752,-295.654,176.086
0.551,0.636,0.934,-155.396,-270.203,154.602
0.615,0.660,1.055,-178.101,-250.854,135.498
0.613,0.677,1.214,-215.759,-230.042,116.821
0.562,0.690,1.374,-244.324,-195.618,99.365
0.475,0.713,1.508,-260.132,-138.672,82.764
0.371,0.749,1.587,-257.080,-58.777,66.040
0.255,0.817,1.575,-235.535,42.114,49.500
0.117,0.905,1.469,-197.083,157.043,30.212
-0.177,0.922,1.224,-136.475,286.011,4.456
-0.474,0.850,0.853,-62.073,421.082,-29.907
-0.836,0.770,0.507,-17.212,549.377,-68.481
-1.372,0.666,0.125,41.748,675.171,-105.225
-2.057,0.592,-0.291,117.004,801.880,-129.700
-2.792,0.548,-0.738,187.500,920.715,-136.108
-3.519,0.575,-1.210,231.384,1018.494,-119.934
-4.000,0.681,-1.714,239.258,1091.614,-84.961
-4.000,0.923,-2.239,208.618,1104.553,-38.635
-3.970,1.227,-2.782,129.395,1043.884,-7.935
-3.492,1.511,-3.197,21.973,929.138,-2.930
-2.936,1.678,-3.444,-81.177,771.667,-28.503
-2.436,1.723,-3.533,-152.344,587.036,-98.633
-2.164,1.596,-3.404,-184.509,391.968,-184.875
-1.751,1.451,-3.239,-148.315,212.769,-258.240
-1.595,1.083,-3.048,-39.001,54.077,-321.350
-1.591,0.726,-2.611,-69.763,-113.892,-346.375
-1.552,0.408,-2.226,-93.811,-258.667,-343.689
-1.486,0.182,-1.803,-136.597,-380.127,-314.392
-1.424,0.031,-1.430,-155.640,-481.262,-269.165
-1.353,-0.049,-1.088,-154.724,-539.917,-208.984
-1.263,-0.058,-0.796,-159.119,-573.914,-144.531
-1.090,-0.022,-0.557,-162.048,-581.238,-76.172
-0.923,0.037,-0.376,-154.114,-577.637,-17.334
-0.760,0.113,-0.246,-140.320,-563.782,29.602
-0.631,0.186,-0.142,-127.930,-544.556,67.566
-0.517,0.264,-0.055,-117.065,-521.545,96.863
-0.452,0.333,0.004,-101.563,-494.141,115.540
-0.383,0.406,0.031,-81.177,-462.097,127.197
-0.271,0.481,0.040,-65.796,-428.589,132.446
-0.161,0.547,0.061,-56.152,-399.353,131.531

0.511,0.667,1.972,-348.694,-147.949,66.589
0.309,0.754,1.948,-304.626,-27.832,66.895
0.039,0.882,1.866,-288.940,95.520,56.396
-0.285,1.001,1.664,-259.460,224.670,36.255
-0.659,1.067,1.363,-203.003,359.741,-4.089
-1.055,1.008,0.947,-136.963,520.325,-62.622
-1.627,0.852,0.528,-50.781,702.698,-145.996
-2.538,0.608,0.046,93.262,901.489,-231.628
-3.996,0.373,-0.459,254.883,1107.544,-279.968
-4.000,0.249,-1.155,384.155,1304.932,-271.545
-4.000,0.348,-1.860,416.077,1455.139,-199.036
-4.000,0.720,-2.701,324.402,1459.534,-87.463
-4.000,1.243,-3.349,124.817,1347.839,-1.953
-4.000,1.733,-3.867,-51.025,1164.185,7.385
-3.774,2.001,-4.000,-180.359,929.260,-56.152
-3.014,2.020,-3.996,-264.526,658.752,-154.663
-2.440,1.868,-3.999,-225.647,406.494,-266.541
-1.978,1.507,-3.879,-79.590,181.335,-361.572
-1.804,1.011,-3.350,-124.146,-71.228,-412.231
-1.777,0.498,-2.766,-141.418,-294.373,-428.772
-1.776,0.100,-2.168,-186.707,-483.765,-406.006
-1.716,-0.148,-1.613,-250.488,-635.132,-350.464
-1.762,-0.240,-1.072,-313.843,-747.375,-289.307
-1.832,-0.186,-0.635,-345.886,-787.476,-244.507
-1.659,-0.154,-0.260,-335.144,-787.964,-125.488
-1.383,-0.084,-0.032,-299.988,-769.104,13.428
-1.132,0.018,0.135,-267.029,-734.924,78.186
-0.857,0.134,0.237,-237.671,-690.857,124.695
-0.612,0.238,0.329,-203.369,-649.475,155.518
-0.404,0.323,0.418,-171.387,-613.708,174.866
-0.235,0.359,0.516,-143.860,-582.153,195.312
-0.006,0.335,0.636,-123.962,-560.364,215.088
0.094,0.342,0.797,-133.789,-542.664,177.124
0.216,0.313,0.981,-158.386,-526.245,138.245
0.298,0.291,1.201,-200.745,-506.836,132.385
0.283,0.301,1.460,-264.526,-481.934,135.620
0.279,0.375,1.726,-335.999,-445.984,146.851
0.279,0.504,1.956,-391.235,-385.803,163.208
0.261,0.662,2.085,-423.828,-292.542,175.842
0.184,0.869,2.154,-442.200,-182.556,178.955
0.016,1.084,2.099,-428.772,-53.833,167.725
-0.184,1.284,1.973,-372.986,99.304,146.545
-0.119,1.302,1.623,-241.821,276.001,121.765
-0.469,1.237,1.119,-106.140,470.703,8.545
-1.131,0.976,0.611,-9.888,673.401,-124.451
-2.209,0.660,0.049,147.339,885.681,-216.187
-3.891,0.399,-0.524,295.288,1092.834,-260.986
-4.000,0.313,-1.252,402.771,1267.517,-239.563
-4.000,0.485,-1.950,398.987,1381.592,-161.255
-4.000,0.875,-2.717,296.570,1355.164,-65.247
-4.000,1.388,-3.321,117.920,1239.258,-3.601
-3.995,1.820,-3.796,-33.081,1063.904,-8.667
-3.179,2.064,-4.000,-143.982,841.675,-71.960
-2.555,2.022,-3.993,-223.145,590.698,-169.434
-2.189,1.902,-3.743,-232.056,345.886,-276.794
-1.823,1.483,-3.656,-84.839,144.104,-377.869
-1.764,1.010,-3.106,-114.197,-77.515,-436.279
-1.720,0.518,-2.572,-130.432,-273.071,-460.205
-1.692,0.098,-2.047,-168.640,-433.411,-446.045
-1.541,-0.165,-1.550,-222.107,-566.101,-405.457
-1.478,-0.299,-1.116,-242.065,-657.043,-375.610
-1.535,-0.260,-0.725,-266.541,-694.153,-360.840
-1.267,-0.325,-0.396,-282.776,-698.547,-227.112
-1.088,-0.305,-0.148,-273.865,-688.538,-92.834
-0.877,-0.251,0.027,-252.930,-662.231,-28.870
-0.613,-0.168,0.151,-229.675,-622.070,21.729
-0.371,-0.090,0.226,-196.411,-577.881,58.044
-0.159,-0.014,0.271,-162.231,-535.461,82.275
0.016,0.041,0.332,-140.686,-500.610,95.886
0.147,0.076,0.402,-119.690,-470.642,101.501
0.220,0.078,0.479,-102.661,-444.763,101.074
0.261,0.057,0.566,-99.915,-423.828,98.633
0.348,0.048,0.677,-118.103,-404.907,100.647
0.432,0.061,0.819,-153.503,-382.324,108.337
0.518,0.061,0.957,-184.692,-357.056,113.037
0.578,0.041,1.111,-218.445,-336.182,111.572
0.601,0.038,1.312,-272.644,-320.007,113.037
0.578,0.065,1.536,-335.571,-296.631,120.911
0.430,0.116,1.750,-391.052,-258.484,130.554
0.284,0.232,1.957,-439.575,-195.679,140.747
0.139,0.422,2.083,-465.210,-100.525,158.386
-0.029,0.625,2.085,-439.514,32.166,178.223
-0.352,0.774,1.886,-357.910,199.768,207.581
-0.620,0.927,1.494,-258.240,396.606,170.776
-1.080,0.960,1.037,-142.944,587.158,71.533
-1.770,0.820,0.439,15.015,797.791,-9.094
-2.762,0.639,-0.155,169.312,1001.038,-82.153
-4.000,0.456,-0.744,299.866,1184.143,-106.506
-4.000,0.502,-1.432,371.277,1336.121,-73.853
-4.000,0.775,-2.230,376.465,1419.800,5.554
-4.000,1.274,-2.950,255.249,1354.980,94.482
-4.000,1.797,-3.592,80.566,1217.834,136.414
-3.987,2.200,-4.000,-65.430,1019.226,115.540
-3.110,2.397,-4.000,-191.895,768.982,5.249
-2.562,2.246,-4.000,-259.949,502.075,-124.573
-2.317,1.954,-3.692,-262.939,247.925,-248.962
-1.927,1.487,-3.461,-139.893,42.114,-358.093
-1.931,0.971,-2.894,-96.130,-155.151,-430.176
-1.959,0.472,-2.362,-101.379,-327.942,-458.069
-1.891,0.095,-1.863,-137.390,-466.187,-445.251
-1.779,-0.156,-1.429,-194.092,-581.604,-400.696
-1.610,-0.247,-0.984,-234.253,-649.841,-356.384
-1.589,-0.260,-0.675,-226.624,-672.241,-327.637
-1.375,-0.289,-0.414,-234.680,-669.434,-215.027
-1.112,-0.253,-0.201,-243.347,-656.067,-84.229
-0.933,-0.207,-0.060,-223.022,-631.104,-15.808
-0.742,-0.123,0.051,-203.369,-595.398,38.147
-0.546,-0.026,0.110,-182.983,-550.354,80.688
-0.344,0.067,0.162,-160.461,-505.981,109.192
-0.152,0.148,0.201,-132.019,-465.271,125.610
0.006,0.212,0.235,-96.985,-426.331,133.179
0.147,0.246,0.247,-58.777,-392.822,132.324
0.248,0.263,0.267,-36.255,-367.249,126.770
0.351,0.272,0.321,-44.922,-347.656,121.399
0.440,0.273,0.390,-63.721,-329.590,114.807
0.533,0.266,0.469,-75.745,-312.683,106.567
0.603,0.236,0.554,-81.848,-298.340,96.130
0.690,0.194,0.656,-95.093,-286.560,83.862
0.753,0.134,0.785,-119.568,-277.771,73.364

-1.115,1.031,0.599,-146.606,570.374,122.009
-1.603,0.966,0.180,-25.024,741.882,57.251
-2.545,0.787,-0.267,106.567,908.142,-28.381
-3.832,0.660,-0.743,224.792,1074.280,-67.200
-4.000,0.638,-1.371,319.031,1224.365,-63.721
-4.000,0.846,-2.049,351.318,1328.979,-13.184
-4.000,1.270,-2.809,277.100,1293.640,56.641
-4.000,1.785,-3.387,94.788,1162.292,99.915
-3.679,2.213,-3.782,-78.796,965.454,76.355
-2.864,2.413,-3.896,-222.595,721.680,-34.119
-2.328,2.296,-3.820,-292.847,465.515,-160.339
-2.264,1.929,-3.361,-316.589,214.783,-282.104
-2.031,1.508,-3.074,-228.577,13.367,-385.010
-2.010,1.001,-2.690,-108.521,-154.175,-461.365
-2.094,0.540,-2.162,-113.647,-318.115,-491.821
-1.989,0.164,-1.740,-123.596,-444.885,-488.525
-1.834,-0.111,-1.343,-156.189,-549.133,-460.144
-1.592,-0.311,-1.008,-172.241,-605.225,-427.979
-1.460,-0.353,-0.739,-167.969,-625.122,-431.946
-1.264,-0.519,-0.479,-182.861,-625.977,-348.999
-0.970,-0.593,-0.250,-183.960,-620.483,-202.393
-0.725,-0.608,-0.050,-174.988,-602.783,-129.333
-0.494,-0.576,0.109,-169.006,-571.716,-60.181
-0.304,-0.515,0.232,-156.433,-533.020,0.366
-0.148,-0.425,0.332,-147.644,-488.403,53.833
-0.017,-0.322,0.393,-131.897,-437.988,96.924
0.107,-0.219,0.420,-107.483,-384.338,126.282
0.239,-0.132,0.422,-71.167,-333.801,142.761
0.327,-0.065,0.416,-36.499,-290.283,150.513
0.379,-0.012,0.396,-9.705,-255.188,155.884
0.385,0.035,0.377,2.075,-228.210,164.001
0.359,0.087,0.367,-0.977,-206.726,176.453
0.353,0.145,0.344,-5.371,-188.599,194.092
0.271,0.200,0.308,-13.062,-174.988,216.187
0.147,0.262,0.297,-32.349,-168.518,242.676
-0.024,0.346,0.295,-60.547,-164.856,275.696
-0.208,0.469,0.294,-92.163,-158.142,320.740
-0.455,0.616,0.297,-119.507,-146.667,385.437
-0.646,0.737,0.264,-140.442,-129.944,480.713
-0.935,0.959,0.221,-176.392,-113.098,488.953
-1.291,1.232,0.193,-212.708,-94.238,481.995
-1.521,1.478,0.131,-218.750,-63.110,533.813
-1.562,1.877,-0.003,-233.154,-32.654,550.110
-1.724,2.245,-0.121,-259.583,-0.916,494.995
-1.727,2.588,-0.314,-256.592,28.442,449.219
-1.609,2.914,-0.485,-256.348,47.668,374.268
-1.468,3.138,-0.652,-250.732,56.091,265.076
-1.326,3.255,-0.771,-238.831,51.819,125.366
-1.282,3.230,-0.799,-225.281,38.696,-38.818
-1.318,2.949,-0.753,-195.923,29.175,-220.154
-1.452,2.407,-0.657,-151.489,31.616,-403.198
-1.564,1.823,-0.536,-107.056,50.842,-564.941
-1.574,1.271,-0.439,-53.345,94.238,-698.792
-1.642,0.768,-0.367,7.751,169.128,-808.533
-1.945,0.296,-0.333,71.167,272.156,-895.691
-2.520,-0.143,-0.381,141.418,399.414,-955.811
-3.068,-0.502,-0.561,203.857,538.757,-1000.061
-3.793,-0.614,-0.819,232.849,669.800,-1074.219
-3.934,-0.891,-1.183,290.100,777.832,-964.478
-3.889,-0.993,-1.714,360.657,868.652,-775.635
-3.630,-0.892,-2.214,348.206,921.448,-640.320
-3.384,-0.634,-2.572,291.565,894.592,-498.657
-3.023,-0.380,-3.003,228.577,835.083,-376.587
-2.570,-0.091,-3.350,171.997,740.723,-272.400
-2.039,0.174,-3.592,99.792,601.196,-192.078
-1.481,0.359,-3.703,41.382,431.519,-140.137
-1.108,0.428,-3.667,-13.672,239.380,-109.924
-0.954,0.390,-3.440,-67.932,42.175,-88.562
-0.921,0.278,-3.049,-114.502,-143.677,-68.909
-0.985,0.158,-2.548,-152.710,-313.599,-45.959
-1.050,0.063,-2.029,-185.852,-454.407,-11.292
-1.151,-0.010,-1.544,-219.116,-568.115,37.537
-1.204,-0.031,-1.137,-260.620,-660.828,100.708
-1.159,0.022,-0.792,-314.453,-703.918,177.551
-1.160,0.168,-0.478,-369.385,-725.891,267.700
-1.233,0.397,-0.221,-403.198,-721.497,358.521
-1.343,0.633,-0.018,-402.649,-697.144,456.604
-1.023,0.894,0.060,-354.736,-654.053,540.100
-0.968,1.157,0.107,-300.781,-607.178,506.042
-0.413,1.362,0.090,-240.051,-561.829,498.840
-0.363,1.477,0.121,-191.895,-526.123,414.062
-0.132,1.513,0.171,-164.612,-502.075,338.989
0.051,1.441,0.242,-140.564,-488.586,268.982
0.283,1.344,0.370,-132.385,-485.291,197.571
0.482,1.182,0.538,-128.174,-488.525,125.061
0.584,0.970,0.746,-136.597,-489.319,56.885
0.662,0.734,0.970,-156.738,-483.398,-0.305
0.732,0.504,1.204,-185.364,-467.712,-41.870
0.769,0.292,1.488,-218.750,-441.772,-68.604
0.739,0.095,1.746,-223.145,-400.024,-79.224
0.670,-0.055,1.966,-214.844,-335.999,-74.890
0.671,-0.097,2.181,-231.445,-238.770,-54.565
0.661,-0.074,2.288,-218.201,-106.689,-23.010
0.578,-0.004,2.270,-171.387,52.673,2.930
0.336,0.085,2.031,-93.872,238.586,13.977
-0.112,0.086,1.527,21.545,444.214,16.418
-0.863,0.071,0.978,115.173,657.166,22.461
-1.628,0.122,0.341,207.581,831.482,47.607
-2.468,0.256,-0.296,264.771,975.586,96.802
-3.144,0.484,-0.873,262.024,1074.097,156.433
-3.884,0.761,-1.403,237.366,1137.024,210.144
-4.000,1.109,-2.044,221.985,1164.429,243.286
-4.000,1.523,-2.648,195.190,1133.789,253.052
-4.000,1.985,-3.193,135.193,1041.931,238.098
-3.378,2.403,-3.635,62.988,912.170,179.199
-2.555,2.660,-3.899,-16.724,736.267,77.820
-1.978,2.651,-3.916,-80.017,526.245,-53.894
-1.712,2.368,-3.594,-123.535,300.842,-190.125
-1.669,1.933,-3.200,-111.816,105.530,-311.218
-1.553,1.411,-2.894,-18.982,-45.776,-409.912
-1.499,0.937,-2.328,-60.120,-204.590,-466.125
-1.420,0.456,-1.877,-50.476,-332.764,-492.065
-1.276,0.095,-1.468,-45.776,-437.256,-482.666
-1.037,-0.188,-1.094,-62.805,-501.587,-455.139
-0.754,-0.373,-0.787,-67.993,-536.682,-436.157
-0.770,-0.455,-0.483,-90.820,-555.115,-437.683
-0.430,-0.587,-0.200,-107.178,-565.857,-290.527
-0.301,-0.642,0.030,-130.005,-564.209,-153.625
-0.180,-0.595,0.258,-173.401,-553.223,-54.016

0.261,1.867,0.687,-281.799,-114.746,259.583
0.346,1.938,0.702,-289.246,-90.210,178.162
0.366,1.903,0.741,-282.532,-69.641,89.417
0.324,1.768,0.823,-269.287,-48.706,-2.380
0.184,1.557,0.935,-251.526,-22.949,-91.431
-0.078,1.306,1.042,-234.375,15.015,-174.316
-0.364,1.041,1.121,-204.163,79.346,-250.244
-0.527,0.759,1.086,-142.090,188.904,-325.684
-0.862,0.427,0.870,-29.846,351.807,-404.236
-1.696,0.071,0.553,106.506,555.359,-476.746
-2.985,-0.213,0.128,252.258,782.776,-520.752
-4.000,-0.330,-0.514,391.968,1011.841,-522.461
-4.000,-0.176,-1.285,443.054,1203.979,-493.774
-4.000,0.114,-2.009,382.996,1315.674,-388.245
-4.000,0.422,-2.687,292.175,1282.532,-178.345
-4.000,0.816,-3.277,166.016,1195.984,-90.881
-4.000,1.170,-3.609,51.575,1042.664,-83.862
-3.486,1.437,-3.928,-20.569,855.042,-97.778
-2.587,1.591,-4.000,-0.244,647.522,-140.503
-2.163,1.543,-4.000,-7.690,397.522,-197.998
-1.955,1.243,-3.962,-34.729,132.629,-260.315
-1.925,0.824,-3.448,-72.083,-114.075,-300.476
-2.027,0.424,-2.820,-116.211,-334.961,-309.631
-2.224,0.139,-2.135,-162.598,-515.198,-287.537
-2.243,-0.010,-1.522,-196.716,-647.766,-239.868
-2.224,-0.073,-1.066,-215.393,-744.995,-181.274
-1.989,-0.067,-0.665,-231.262,-777.100,-111.145
-1.724,-0.048,-0.353,-225.342,-781.799,-39.734
-1.481,-0.010,-0.118,-206.726,-772.644,15.442
-1.266,0.040,0.079,-192.383,-751.465,59.021
-1.013,0.094,0.219,-170.898,-716.003,93.689
-0.795,0.151,0.324,-147.339,-674.438,119.507
-0.601,0.210,0.412,-130.066,-633.057,137.573
-0.429,0.263,0.480,-113.770,-590.942,148.254
-0.244,0.295,0.509,-106.934,-547.668,153.381
-0.186,0.324,0.584,-117.065,-507.141,155.762
-0.034,0.355,0.659,-115.356,-473.999,157.410
0.077,0.371,0.763,-109.192,-443.176,156.372
0.142,0.367,0.857,-107.117,-412.598,154.785
0.252,0.365,0.963,-122.620,-383.606,154.297
0.309,0.370,1.086,-160.522,-353.699,158.142
0.335,0.392,1.215,-207.397,-317.810,165.955
0.333,0.437,1.319,-255.737,-272.888,177.551
0.345,0.518,1.417,-311.707,-220.947,188.049
0.339,0.667,1.526,-368.652,-153.625,194.153
0.254,0.822,1.527,-377.319,-63.293,192.627
0.030,0.982,1.469,-361.023,41.016,179.382
-0.263,1.124,1.328,-319.397,156.372,156.982
-0.508,1.209,1.093,-247.986,284.790,134.766
-0.668,1.206,0.749,-164.429,419.373,88.196
-0.959,1.105,0.387,-92.468,552.246,-8.423
-1.529,0.928,0.011,-23.315,670.471,-113.220
-2.084,0.749,-0.341,34.424,780.090,-186.462
-2.992,0.558,-0.672,95.459,887.268,-229.797
-3.927,0.453,-1.095,159.058,997.314,-245.483
-4.000,0.442,-1.576,210.632,1106.140,-235.657
-4.000,0.564,-2.167,222.168,1172.180,-204.468
-4.000,0.830,-2.772,159.973,1152.405,-165.710
-4.000,1.135,-3.243,36.255,1059.021,-150.635
-3.733,1.366,-3.552,-71.289,902.771,-171.082
-2.828,1.577,-3.713,-117.188,710.144,-220.215
-2.296,1.516,-3.817,-62.378,506.775,-282.654
-2.002,1.297,-3.537,-98.206,281.311,-332.031
-1.720,0.943,-3.212,-104.431,72.266,-369.873
-1.655,0.553,-2.775,-114.197,-119.324,-383.362
-1.640,0.211,-2.285,-151.733,-289.978,-364.624
-1.597,-0.059,-1.835,-164.368,-427.979,-320.129
-1.567,-0.186,-1.427,-174.744,-542.542,-265.259
-1.556,-0.177,-1.039,-206.970,-607.422,-216.492
-1.598,-0.090,-0.714,-227.295,-637.207,-151.794
-1.491,-0.042,-0.476,-238.220,-639.221,-31.555
-1.309,0.062,-0.321,-220.520,-626.648,65.186
-1.077,0.180,-0.234,-188.721,-603.210,116.333
-0.851,0.293,-0.169,-156.860,-578.552,152.893
-0.688,0.380,-0.109,-128.052,-556.763,186.218
-0.570,0.397,-0.050,-100.769,-536.865,225.891
-0.339,0.486,-0.011,-77.271,-516.296,221.436
-0.271,0.516,0.036,-62.683,-501.343,170.898
-0.200,0.531,0.101,-53.528,-489.075,159.973
-0.127,0.536,0.179,-52.917,-478.333,150.513
-0.040,0.507,0.258,-50.720,-467.834,138.916
0.010,0.477,0.370,-50.171,-456.909,128.357
0.078,0.437,0.472,-46.509,-445.618,120.667
0.148,0.387,0.597,-56.335,-439.941,114.563
0.189,0.344,0.758,-92.041,-435.547,115.234
0.195,0.307,0.928,-134.888,-424.316,124.878
0.207,0.290,1.080,-178.467,-403.015,141.479
0.152,0.298,1.235,-233.276,-373.291,162.598
-0.006,0.372,1.406,-308.472,-333.862,192.261
-0.028,0.547,1.551,-391.113,-273.926,228.455
-0.050,0.798,1.633,-446.472,-183.350,260.437
-0.229,1.060,1.580,-447.449,-59.998,276.917
-0.464,1.303,1.417,-408.325,72.632,277.710
-0.704,1.500,1.191,-364.014,200.439,256.836
-0.997,1.733,0.872,-314.270,330.444,195.190
-1.315,1.868,0.518,-255.859,461.243,91.614
-1.614,1.879,0.120,-189.331,591.736,-19.104
-2.003,1.708,-0.335,-111.084,721.497,-151.245
-2.611,1.441,-0.765,-38.086,839.050,-282.837
-3.339,1.163,-1.136,9.644,942.200,-396.545
-4.000,0.844,-1.455,58.472,1030.396,-480.835
-4.000,0.619,-1.747,81.787,1096.558,-528.320
-4.000,0.491,-2.057,88.318,1111.755,-540.955
-4.000,0.474,-2.414,57.861,1079.834,-525.940
-4.000,0.550,-2.623,-29.663,999.573,-507.324
-4.000,0.589,-2.723,-113.525,882.080,-502.747
-3.586,0.540,-2.842,-131.592,753.174,-508.423
-2.984,0.447,-2.774,-142.395,609.558,-510.803
-2.464,0.287,-2.696,-134.827,464.966,-503.357
-1.988,0.130,-2.585,-112.488,325.317,-480.347
-1.526,-0.049,-2.537,-86.548,187.988,-440.979
-1.193,-0.206,-2.395,-85.632,49.377,-386.963
-0.966,-0.322,-2.190,-120.178,-85.327,-329.285
-0.794,-0.361,-1.960,-163.025,-210.144,-279.724
-0.857,-0.286,-1.657,-208.862,-324.158,-234.253
-0.799,-0.242,-1.336,-245.117,-406.128,-112.854
-0.780,-0.145,-1.059,-265.625,-465.088,-3.906
-0.729,-0.030,-0.814,-273.193,-503.540,59.265
-0.665,0.075,-0.633,-261.353,-518.677,111.084

-0.223,1.546,0.723,-427.307,-80.322,383.789
-0.146,1.799,0.569,-407.166,22.095,292.480
0.060,1.988,0.376,-352.783,127.319,180.176
0.180,2.025,0.186,-277.710,232.666,36.377
0.024,1.793,-0.031,-177.673,342.224,-131.409
-0.485,1.383,-0.217,-60.608,459.229,-296.753
-1.283,0.943,-0.398,55.786,590.027,-434.998
-2.190,0.548,-0.626,170.959,729.431,-528.625
-3.315,0.212,-0.908,260.620,861.206,-567.627
-3.974,0.037,-1.270,310.608,976.868,-552.612
-4.000,0.010,-1.689,310.242,1045.593,-500.122
-4.000,0.149,-2.023,251.343,1054.932,-425.781
-4.000,0.372,-2.378,181.946,1015.930,-363.770
-3.677,0.615,-2.661,111.572,935.730,-321.106
-3.298,0.801,-2.910,43.945,826.965,-303.101
-2.809,0.952,-3.048,-9.399,692.749,-306.335
-2.324,1.013,-3.125,-31.921,539.246,-326.477
-1.884,1.014,-3.089,-32.227,373.718,-351.990
-1.566,0.839,-3.076,1.709,207.520,-377.319
-1.351,0.611,-2.830,0.366,35.950,-388.428
-1.203,0.337,-2.536,-19.714,-131.470,-383.179
-1.115,0.072,-2.160,-53.406,-287.964,-359.375
-1.060,-0.157,-1.780,-78.369,-428.040,-318.970
-1.022,-0.278,-1.389,-113.525,-551.025,-276.855
-1.057,-0.253,-1.032,-157.104,-630.920,-249.634
-1.216,-0.295,-0.671,-199.707,-683.716,-171.204
-1.116,-0.270,-0.399,-228.516,-711.487,-5.676
-1.110,-0.204,-0.184,-242.676,-726.929,103.088
-1.090,-0.104,-0.022,-251.099,-728.027,191.406
-1.089,0.017,0.102,-254.272,-718.079,275.452
-1.137,0.140,0.175,-256.653,-701.904,354.675
-1.271,0.309,0.271,-270.325,-682.617,431.641
-1.469,0.484,0.328,-265.686,-658.936,508.789
-1.745,0.644,0.382,-257.080,-630.798,604.431
-1.767,0.783,0.379,-244.812,-598.816,714.783
-2.083,0.994,0.380,-237.488,-562.256,693.420
-2.284,1.179,0.291,-211.365,-517.822,695.312
-2.514,1.431,0.292,-221.497,-479.675,719.666
-2.299,1.733,0.271,-255.920,-441.101,745.850
-2.275,2.077,0.235,-261.230,-383.789,699.646
-2.098,2.390,0.081,-234.253,-317.200,645.630
-1.837,2.720,-0.072,-217.590,-262.512,572.327
