aX,aY,aZ,gX,gY,gZ
0.232,0.271,0.969,-7.568,9.766,-80.627
0.231,0.215,1.037,-15.625,9.949,-76.965
0.244,0.167,1.011,-18.372,15.808,-69.946
0.250,0.149,0.861,-16.296,23.621,-59.204
0.282,0.145,0.759,-13.306,26.489,-47.058
0.301,0.174,0.790,-11.658,22.461,-34.668
0.307,0.197,0.736,-10.620,22.400,-22.644
0.321,0.249,0.613,-9.277,25.635,-10.498
0.333,0.349,0.561,-8.423,23.132,0.427
0.325,0.444,0.568,-7.874,18.494,8.667
0.327,0.498,0.554,-6.714,16.602,13.245
0.330,0.544,0.519,-5.310,16.296,16.541
0.334,0.561,0.504,-5.188,14.709,18.555
0.331,0.574,0.531,-4.944,12.085,20.020
0.329,0.617,0.512,-3.235,12.146,22.583
0.330,0.641,0.474,-0.977,12.939,24.780
0.328,0.666,0.466,1.282,12.268,26.367
0.316,0.690,0.481,2.625,10.437,27.710
0.307,0.714,0.459,2.808,9.949,28.259

0.121,1.661,0.758,-48.462,42.847,22.888
0.092,1.699,0.725,-51.331,50.354,1.160
0.054,1.669,0.706,-55.298,59.998,-19.592
0.028,1.657,0.639,-58.594,69.275,-36.194
0.039,1.731,0.551,-56.030,76.965,-49.316
0.012,1.849,0.430,-50.354,84.229,-63.232
-0.016,1.769,0.255,-46.875,89.600,-85.999
-0.034,1.755,0.152,-40.283,85.938,-105.713
-0.035,1.820,0.009,-27.344,78.613,-120.483
-0.076,1.795,-0.202,-15.198,71.106,-139.221
-0.078,1.655,-0.217,-4.028,51.575,-163.330
-0.077,1.528,-0.011,12.024,25.818,-183.838
-0.083,1.418,0.105,30.640,15.869,-198.914
-0.125,1.229,-0.044,50.659,20.142,-213.135
-0.119,0.890,-0.369,70.007,23.987,-226.318
-0.043,0.667,-0.431,91.003,9.949,-229.492
-0.001,0.581,-0.361,110.535,-7.385,-223.145
0.006,0.619,-0.306,125.366,-16.663,-215.698
-0.022,0.696,-0.265,140.442,-22.583,-211.731
-0.006,0.625,-0.274,152.710,-26.733,-218.384
0.029,0.489,-0.260,160.461,-30.029,-229.919
0.020,0.387,-0.204,167.908,-36.194,-237.244
-0.005,0.140,-0.244,174.133,-38.635,-242.310
0.048,-0.165,-0.208,180.847,-44.922,-244.568
0.130,-0.320,-0.162,187.683,-53.711,-239.868
0.121,-0.323,-0.087,190.002,-60.730,-240.112
0.135,-0.374,0.013,188.965,-68.604,-240.540
0.168,-0.429,0.080,188.965,-74.158,-243.774
0.164,-0.455,0.182,185.852,-79.773,-255.676
0.155,-1.033,0.298,178.345,-86.792,-255.554
0.250,-1.393,0.427,170.105,-88.867,-195.190
0.329,-1.298,0.374,170.532,-84.412,-137.146
0.375,-1.420,0.469,154.480,-87.524,-112.244
0.382,-1.540,0.576,135.315,-93.872,-89.783
0.426,-1.495,0.608,123.352,-94.299,-60.181
0.471,-1.426,0.645,115.723,-95.154,-33.203
0.500,-1.398,0.677,106.445,-96.985,-12.756
0.501,-1.398,0.691,95.215,-96.497,6.226
0.517,-1.417,0.732,84.961,-97.412,25.757
0.510,-1.367,0.717,75.439,-97.839,47.485
0.479,-1.275,0.741,63.416,-99.915,70.068
0.418,-1.137,0.896,49.683,-106.018,91.370
0.348,-0.886,1.094,34.851,-110.413,111.572
0.259,-0.590,1.282,20.142,-107.910,126.160
0.211,-0.447,1.360,7.080,-98.694,129.883
0.198,-0.469,1.322,-5.493,-85.999,128.479
0.222,-0.561,1.274,-15.381,-75.562,128.967
0.243,-0.639,1.225,-23.254,-68.481,135.132
0.224,-0.706,1.155,-31.067,-62.012,144.775
0.190,-0.722,1.182,-35.889,-59.753,159.729
0.146,-0.628,1.241,-37.231,-57.312,179.993
0.059,-0.498,1.353,-38.574,-51.086,198.914
-0.032,-0.196,1.528,-39.307,-43.396,216.492
-0.100,0.107,1.653,-38.208,-28.870,228.638
-0.095,0.185,1.619,-35.950,-5.371,229.980
-0.061,0.166,1.441,-41.138,21.729,222.046
-0.055,0.103,1.217,-55.481,42.725,213.196
-0.049,0.033,1.026,-73.242,54.993,210.083
-0.053,-0.004,0.849,-88.806,60.852,212.646
-0.056,0.034,0.713,-96.313,60.425,222.168
-0.062,0.166,0.433,-98.328,57.495,236.389
-0.043,0.400,-0.049,-98.206,52.307,253.723
-0.109,0.525,-0.143,-106.262,23.743,285.278
-0.244,0.595,0.301,-114.197,-22.034,338.928
-0.166,1.499,0.755,-111.694,-44.067,379.272
-0.212,1.794,0.888,-100.891,-39.795,284.180
-0.192,1.112,0.983,-112.854,-29.358,194.275
-0.158,0.797,0.848,-109.558,-9.460,170.044
-0.086,0.909,0.752,-99.365,2.808,176.025
-0.083,0.848,0.648,-96.619,9.766,172.180
-0.052,0.691,0.499,-98.389,14.526,163.513
-0.041,0.725,0.100,-99.976,17.883,166.565
-0.028,0.989,-0.380,-98.572,10.193,176.636
-0.035,1.263,-0.442,-96.436,-24.597,178.528
-0.121,1.342,-0.073,-97.961,-72.144,166.138
-0.173,1.533,0.415,-99.487,-103.088,151.367
-0.238,1.642,0.682,-99.854,-106.628,131.958
-0.252,1.733,0.618,-96.008,-93.018,109.131
-0.208,1.797,0.447,-84.167,-81.238,85.510
-0.187,1.703,0.381,-68.176,-81.055,59.692
-0.180,1.470,0.449,-52.124,-85.449,35.278
-0.154,1.231,0.387,-36.621,-86.609,20.874
-0.086,1.199,0.081,-20.508,-83.801,19.165
-0.059,1.382,-0.082,-9.521,-92.224,21.729
-0.119,1.481,0.175,-10.193,-119.263,11.414
-0.193,1.523,0.526,-20.325,-141.235,-8.118
-0.210,1.609,0.597,-27.100,-141.541,-27.100
-0.207,1.636,0.520,-29.724,-134.216,-49.011
-0.238,1.605,0.595,-27.100,-133.545,-73.242
-0.251,1.508,0.800,-20.752,-134.583,-96.313
-0.219,1.441,0.846,-13.367,-124.878,-115.234
-0.143,1.410,0.701,-11.047,-107.971,-131.165
-0.141,1.333,0.580,-18.555,-99.487,-148.621
-0.191,1.137,0.559,-33.936,-99.609,-167.480
-0.148,0.903,0.757,-53.223,-105.286,-181.091
-0.128,0.821,1.056,-66.040,-108.826,-182.556
-0.109,0.901,1.253,-66.101,-96.497,-175.537
-0.100,1.055,1.283,-54.993,-72.510,-169.800
-0.122,1.109,1.157,-40.833,-46.021,-171.753
-0.138,1.014,1.054,-30.457,-27.161,-180.908
-0.099,0.836,0.984,-25.452,-16.418,-189.941
-0.059,0.728,1.000,-25.940,-12.268,-193.237
-0.132,0.605,0.915,-37.170,-8.301,-192.932
-0.098,0.359,0.913,-50.842,-9.460,-192.627
0.044,0.116,1.223,-58.838,-22.827,-187.927
0.110,0.006,1.429,-59.814,-20.569,-172.119
0.151,0.008,1.288,-51.453,5.798,-144.836
0.173,0.143,1.001,-38.940,30.884,-114.197
0.194,0.260,0.776,-27.405,40.405,-92.896
0.214,0.326,0.687,-18.799,37.109,-80.383
0.216,0.403,0.691,-13.000,30.945,-71.167
0.209,0.479,0.783,-10.620,25.818,-64.758
0.214,0.455,0.866,-13.855,24.841,-63.354
0.250,0.344,0.840,-18.188,30.640,-63.477
0.281,0.271,0.683,-21.301,39.551,-57.800
0.274,0.252,0.544,-22.766,43.762,-47.180
0.303,0.210,0.538,-22.583,39.063,-35.583
0.325,0.208,0.624,-19.836,32.593,-22.583
0.339,0.268,0.516,-13.367,36.987,-7.080

0.462,-0.982,1.157,71.045,-98.633,40.527
0.432,-1.061,1.189,58.105,-94.116,56.946
0.357,-1.013,1.269,49.683,-92.957,78.735
0.291,-0.813,1.458,44.556,-91.553,101.074
0.263,-0.688,1.551,38.818,-81.238,116.516
0.172,-0.650,1.545,33.813,-63.293,126.953
0.170,-0.548,1.581,27.222,-48.157,137.634
0.179,-0.519,1.669,16.296,-33.630,143.860
0.194,-0.453,1.702,6.104,-15.381,153.870
0.204,-0.406,1.630,-6.165,7.996,162.903
0.211,-0.324,1.514,-17.944,29.968,173.218
0.184,-0.278,1.360,-28.564,48.340,184.143
0.187,-0.174,1.239,-36.438,61.218,197.632
0.159,-0.033,1.106,-40.527,72.021,210.937
0.116,0.141,0.924,-43.274,81.116,220.581
0.109,0.343,0.711,-44.373,83.923,229.797
0.141,0.457,0.604,-48.645,77.393,244.507
0.132,0.513,0.593,-59.937,66.162,271.851
0.078,0.535,0.631,-72.449,56.580,312.622
0.258,1.713,0.453,-79.102,54.138,309.814
0.296,1.334,0.267,-93.994,48.950,194.946
0.293,0.901,0.361,-113.342,25.696,145.081
0.343,1.010,0.445,-112.854,13.733,145.386
0.356,0.997,0.483,-108.032,7.629,144.226
0.319,0.853,0.497,-103.088,5.737,136.719
0.281,0.826,0.571,-95.642,3.784,137.756
0.281,0.825,0.605,-88.867,4.700,141.479
0.276,0.714,0.572,-85.571,10.010,141.602
0.233,0.602,0.564,-84.900,13.489,143.494
0.187,0.561,0.617,-87.402,14.404,151.062
0.141,0.732,0.545,-91.431,17.212,162.109
0.146,0.948,0.252,-97.046,23.743,167.847
0.131,1.100,0.053,-109.192,17.273,162.231
0.095,1.382,0.062,-120.239,-3.052,153.687
0.057,1.661,0.067,-124.207,-22.583,139.893
0.089,1.759,0.061,-122.192,-37.415,113.647
0.126,1.684,0.141,-115.112,-52.734,80.688
0.133,1.419,0.270,-114.685,-65.002,49.561
0.172,1.196,0.363,-112.122,-69.275,31.555
0.196,1.101,0.353,-101.318,-65.857,26.367
0.225,1.109,0.247,-85.083,-61.523,25.818
0.245,1.176,0.102,-72.876,-61.340,23.987
0.255,1.294,0.093,-69.824,-70.007,17.944
0.259,1.495,0.216,-72.571,-84.167,6.165
0.265,1.680,0.109,-76.355,-89.355,-12.878
0.211,1.767,-0.023,-78.979,-91.675,-40.344
0.153,1.675,0.210,-84.473,-108.093,-74.402
0.172,1.492,0.510,-86.121,-119.446,-105.042
0.190,1.390,0.651,-79.407,-110.535,-124.634
0.207,1.356,0.560,-66.406,-89.417,-135.498
0.245,1.369,0.475,-49.744,-73.608,-145.386
0.256,1.318,0.406,-39.368,-64.453,-158.875
0.169,1.186,0.322,-46.631,-61.096,-175.232
0.130,0.962,0.339,-70.435,-67.993,-190.796
0.170,0.756,0.653,-105.713,-86.670,-201.477
0.179,0.614,0.992,-138.672,-98.999,-202.759
0.253,0.339,1.136,-162.903,-92.041,-198.608
0.397,0.127,1.222,-169.617,-79.041,-186.035
0.482,0.142,1.083,-158.020,-57.312,-158.691
0.513,0.328,0.787,-135.864,-34.241,-125.122
0.459,0.436,0.692,-113.281,-28.076,-102.295
0.486,0.446,0.748,-89.294,-29.053,-88.074
0.502,0.476,0.786,-65.613,-24.597,-75.012
0.509,0.486,0.754,-48.340,-14.282,-63.293
0.511,0.498,0.648,-35.339,-5.493,-53.589
0.515,0.401,0.539,-27.771,-1.465,-45.532
0.536,0.341,0.615,-22.705,-4.822,-34.729
0.516,0.424,0.666,-15.442,-4.517,-18.005
0.492,0.518,0.630,-9.399,1.404,-4.089
0.478,0.540,0.596,-4.700,7.324,3.723
0.467,0.600,0.543,-0.061,12.451,11.047
0.458,0.719,0.405,5.676,19.348,18.555
0.436,0.854,0.288,9.644,21.362,21.179
0.427,0.919,0.323,12.024,16.113,16.418
0.427,0.913,0.350,14.343,12.634,9.033
0.435,0.868,0.318,17.761,14.160,2.563
0.440,0.778,0.321,20.020,13.672,-1.831
0.449,0.668,0.336,18.860,12.146,-3.784
0.462,0.603,0.355,16.052,10.803,-1.831
0.461,0.605,0.351,13.245,11.047,4.028
0.469,0.633,0.342,11.353,11.536,10.315
0.474,0.646,0.330,9.094,12.634,14.771
0.472,0.644,0.309,7.263,14.465,18.433
0.458,0.680,0.294,6.470,16.235,22.644
0.460,0.768,0.226,4.822,17.944,27.100
0.443,0.858,0.113,1.648,18.188,28.442
0.433,0.926,0.110,-2.197,12.939,25.940
0.428,0.960,0.156,-4.822,6.104,21.240
0.424,0.937,0.188,-4.395,3.113,15.869
0.430,0.899,0.231,-0.977,1.587,11.841
0.439,0.873,0.254,3.723,1.587,9.949
0.431,0.813,0.246,6.470,2.441,9.094
0.444,0.721,0.241,7.202,2.625,9.644
0.463,0.719,0.309,7.751,0.061,14.160
0.463,0.759,0.318,8.240,1.343,19.897
0.460,0.766,0.315,8.240,3.601,22.644
0.449,0.794,0.317,8.179,4.700,24.658
0.431,0.847,0.312,7.751,5.371,26.367
0.435,0.884,0.323,6.287,5.371,25.330
0.436,0.890,0.337,3.540,5.249,22.217
0.444,0.865,0.362,0.305,6.104,18.188
0.449,0.833,0.381,-1.648,7.568,15.076
0.456,0.809,0.369,-2.075,10.193,13.672
0.467,0.806,0.327,-0.977,13.062,13.977
0.483,0.788,0.322,-0.427,14.160,14.465
0.502,0.775,0.331,-0.427,14.771,15.076
0.483,0.734,0.290,-0.305,16.724,16.479
0.497,0.699,0.267,-0.793,16.968,19.470
0.513,0.708,0.249,-0.244,15.625,24.841
0.516,0.715,0.272,-2.258,13.916,29.663
0.516,0.754,0.330,-3.967,11.780,34.546
0.505,0.817,0.356,-4.822,12.756,38.696
0.506,0.848,0.386,-6.409,15.137,40.100
0.514,0.840,0.422,-8.301,17.334,40.161
0.517,0.814,0.441,-9.827,21.118,40.833
0.523,0.828,0.500,-10.681,24.841,43.701
0.512,0.883,0.552,-12.390,29.480,47.180
0.494,0.946,0.550,-17.273,38.452,49.072
0.470,1.065,0.536,-25.635,47.913,49.377

0.492,-1.048,1.182,75.989,-98.572,-19.470
0.518,-1.103,1.204,60.425,-86.426,-4.761
0.547,-1.136,1.220,48.462,-74.524,12.451
0.552,-1.121,1.314,37.781,-67.261,32.654
0.541,-1.046,1.323,29.907,-57.068,54.260
0.514,-0.937,1.250,25.696,-44.800,75.500
0.488,-0.824,1.269,24.780,-38.757,93.994
0.471,-0.723,1.280,26.794,-34.058,109.009
0.457,-0.661,1.187,27.588,-27.161,121.460
0.436,-0.567,1.049,19.348,-19.897,133.118
0.405,-0.340,1.070,5.859,-20.447,146.484
0.396,-0.123,1.168,-5.371,-22.583,154.663
0.397,-0.050,1.126,-13.733,-17.090,155.273
0.410,-0.104,1.049,-20.752,-10.315,153.931
0.408,-0.197,1.063,-26.367,-8.728,156.799
0.401,-0.225,1.018,-28.137,-5.676,166.443
0.383,-0.187,0.933,-27.954,-0.793,180.969
0.353,-0.196,0.972,-28.564,-0.122,193.237
0.284,-0.216,1.040,-30.151,1.892,205.200
0.233,-0.133,1.005,-31.738,10.376,219.604
0.178,-0.013,1.046,-36.194,17.029,231.750
0.111,0.175,1.191,-44.189,22.705,241.089
0.055,0.370,1.217,-56.885,35.095,252.136
0.028,0.496,1.038,-73.730,54.688,280.396
0.035,0.525,0.775,-97.900,70.190,326.111
0.186,1.220,0.584,-118.347,73.792,351.379
0.179,1.175,0.345,-125.610,69.275,254.211
0.215,0.689,0.313,-142.151,52.734,191.528
0.199,0.714,0.150,-137.390,46.387,192.261
0.176,0.955,0.095,-129.944,35.583,205.994
0.128,1.032,0.238,-131.775,18.250,203.003
0.076,1.090,0.456,-136.108,5.676,195.801
0.037,1.235,0.419,-134.033,6.775,191.833
0.053,1.457,0.132,-127.991,14.709,187.256
0.084,1.591,-0.057,-126.282,9.766,174.072
0.118,1.566,-0.081,-126.404,-8.484,151.123
0.140,1.502,-0.176,-115.845,-24.780,129.150
0.160,1.452,-0.188,-97.107,-41.626,112.000
0.132,1.358,-0.027,-78.125,-64.087,95.947
0.139,1.218,0.162,-60.059,-81.848,80.505
0.150,1.210,0.196,-46.570,-87.341,70.557
0.143,1.381,0.025,-44.006,-86.609,65.186
0.115,1.528,-0.115,-48.706,-92.896,52.063
0.193,1.568,0.075,-60.181,-114.075,27.771
0.176,1.517,0.160,-67.444,-128.174,-0.854
0.145,1.549,0.044,-63.416,-125.916,-23.560
0.094,1.542,0.156,-49.133,-130.493,-43.457
0.089,1.322,0.372,-36.499,-139.771,-69.214
0.164,1.188,0.299,-23.315,-132.996,-85.266
0.185,1.359,0.183,-10.376,-124.023,-88.318
0.193,1.511,0.356,-2.380,-128.296,-99.487
0.207,1.479,0.545,-1.160,-128.235,-125.854
0.192,1.300,0.673,-7.751,-115.540,-154.602
0.162,1.043,0.678,-20.752,-97.046,-177.246
0.189,0.855,0.618,-33.508,-83.496,-189.331
0.307,0.808,0.818,-39.612,-82.642,-196.838
0.371,0.750,0.983,-46.875,-75.745,-202.271
0.362,0.729,0.957,-46.021,-51.270,-201.294
0.300,0.560,0.834,-45.410,-25.330,-201.111
0.298,0.304,0.721,-44.556,-10.193,-198.364
0.393,0.134,0.606,-44.556,-6.531,-184.753
0.429,0.111,0.752,-45.898,-16.968,-164.001
0.424,0.089,1.012,-47.180,-28.625,-146.729
0.449,0.109,1.229,-45.410,-27.710,-128.418
0.391,0.463,1.331,-36.072,-10.071,-103.760
0.262,0.502,1.278,-30.334,10.986,-88.013
0.316,0.654,1.154,-11.902,24.719,-69.702
0.312,0.737,1.115,2.197,27.527,-51.086
0.364,0.644,0.961,8.118,35.034,-45.227
0.390,0.537,0.831,6.409,39.612,-42.053
0.418,0.454,0.824,-0.671,36.499,-34.607
0.423,0.469,0.809,-6.409,34.607,-23.926
0.412,0.499,0.739,-8.606,37.170,-13.550
0.413,0.493,0.607,-7.690,40.283,-7.263
0.438,0.504,0.526,-2.930,38.086,-2.075
0.450,0.521,0.499,1.770,32.776,2.441
0.456,0.541,0.497,3.418,29.236,5.737
0.437,0.569,0.474,3.357,28.381,7.812
0.444,0.650,0.460,5.066,27.466,9.521
0.434,0.631,0.502,6.042,24.658,6.897
0.439,0.670,0.485,6.348,26.062,4.456
0.495,0.751,0.445,7.996,28.870,2.869
0.455,0.763,0.372,5.310,32.776,-2.991
0.470,0.733,0.376,-0.610,33.081,-9.644
0.488,0.729,0.323,-2.686,32.593,-9.521
0.496,0.681,0.259,-1.038,33.569,-5.554
0.505,0.697,0.177,1.770,30.884,-1.648
0.499,0.695,0.213,2.991,20.691,-0.183
0.514,0.662,0.335,1.587,10.498,-0.366
0.519,0.666,0.435,-0.366,7.446,1.648
0.520,0.692,0.460,-0.610,10.742,5.615
0.521,0.708,0.412,0.366,15.503,7.751
0.536,0.755,0.388,1.160,16.785,9.399
0.526,0.732,0.417,2.014,15.198,9.094
0.536,0.651,0.404,3.662,15.381,7.568
0.543,0.645,0.425,6.165,15.015,11.108
0.535,0.639,0.457,6.104,14.465,14.465
0.542,0.557,0.472,4.517,15.869,15.442
0.544,0.523,0.513,3.845,16.113,19.958
0.551,0.588,0.526,4.456,18.311,28.503
0.548,0.639,0.450,5.005,24.292,34.241
0.545,0.703,0.345,4.089,27.649,36.316
0.536,0.687,0.376,2.747,22.827,34.241
0.544,0.625,0.455,2.136,16.785,30.334
0.543,0.631,0.483,2.319,17.395,31.006
0.536,0.681,0.429,2.075,22.217,34.058
0.540,0.677,0.384,0.427,24.414,33.447
0.540,0.663,0.378,-0.671,22.583,31.738
0.538,0.686,0.370,-0.488,20.447,32.349
0.548,0.730,0.383,-1.160,18.860,33.569
0.550,0.745,0.398,-3.235,18.127,32.532
0.553,0.750,0.373,-5.676,19.409,30.823
0.556,0.760,0.351,-8.118,19.958,29.846
0.562,0.751,0.357,-9.644,18.860,28.809
0.560,0.754,0.343,-11.047,18.372,28.625
0.554,0.746,0.321,-11.902,18.555,29.480
0.560,0.726,0.372,-12.146,15.930,30.151
0.556,0.748,0.377,-11.230,15.686,32.837
0.549,0.813,0.332,-9.644,19.043,36.743

0.272,-1.211,1.100,11.414,-56.519,34.119
0.281,-1.206,1.018,5.432,-46.814,55.237
0.297,-1.079,1.001,1.343,-43.396,78.979
0.308,-0.958,1.104,-2.869,-43.579,98.022
0.287,-0.857,1.121,-6.836,-36.621,114.685
0.271,-0.753,1.095,-6.836,-28.381,129.822
0.248,-0.601,1.075,-5.554,-25.208,143.738
0.235,-0.444,0.979,-6.592,-21.973,153.687
0.244,-0.286,0.955,-13.794,-21.118,158.875
0.249,-0.210,1.078,-24.841,-24.353,158.569
0.238,-0.292,1.171,-35.706,-22.766,153.870
0.244,-0.401,1.192,-41.687,-15.564,153.748
0.249,-0.434,1.187,-45.227,-8.179,162.354
0.279,-0.433,1.129,-50.598,-1.221,175.171
0.277,-0.350,0.956,-58.472,6.836,190.247
0.236,-0.175,0.878,-68.970,8.728,206.482
0.208,0.142,0.974,-78.552,1.953,219.421
0.185,0.332,1.057,-82.703,0.122,227.600
0.188,0.388,0.950,-81.665,7.202,238.159
0.201,0.459,0.757,-79.895,13.184,250.183
0.236,0.444,0.698,-78.735,7.324,269.470
0.319,0.639,0.781,-80.994,-0.793,277.100
0.352,0.534,0.738,-82.764,-3.357,213.379
0.331,0.078,0.812,-91.675,-7.385,160.095
0.295,-0.123,0.817,-93.628,-5.920,161.255
0.295,-0.016,0.662,-92.285,0.610,188.293
0.273,0.225,0.408,-93.323,4.639,211.914
0.260,0.603,0.246,-95.398,-3.662,226.624
0.217,0.947,0.291,-99.609,-25.146,230.103
0.198,1.116,0.470,-103.699,-47.974,213.501
0.206,1.263,0.580,-102.356,-60.181,187.805
0.216,1.361,0.502,-95.276,-58.655,161.133
0.217,1.401,0.460,-86.060,-58.472,135.986
0.201,1.315,0.551,-82.336,-67.505,107.239
0.205,1.084,0.627,-83.069,-74.219,78.979
0.244,0.865,0.605,-81.848,-73.242,61.890
0.275,0.797,0.439,-76.294,-69.946,59.998
0.296,0.932,0.208,-66.467,-69.397,65.125
0.262,1.246,0.182,-55.481,-83.618,66.345
0.223,1.439,0.387,-47.363,-109.009,50.842
0.201,1.450,0.543,-41.687,-122.314,22.705
0.163,1.447,0.620,-36.072,-120.117,-1.282
0.160,1.467,0.635,-31.555,-113.770,-23.743
0.147,1.427,0.577,-31.067,-106.018,-49.438
0.158,1.205,0.486,-34.424,-101.379,-77.087
0.192,1.134,0.578,-35.339,-104.004,-94.910
0.075,0.985,0.621,-34.973,-104.187,-107.727
0.091,0.765,0.573,-37.903,-98.267,-119.080
0.114,0.602,0.792,-43.274,-102.600,-123.962
0.131,0.535,0.984,-43.884,-104.004,-121.704
0.132,0.555,1.000,-37.659,-91.125,-115.540
0.114,0.593,0.928,-29.480,-75.684,-110.718
0.139,0.528,0.872,-26.550,-67.505,-111.938
0.142,0.408,0.911,-33.325,-65.857,-115.784
0.164,0.309,0.980,-44.556,-62.439,-113.770
0.143,0.298,1.027,-53.406,-55.786,-106.384
0.122,0.352,1.091,-55.603,-47.180,-96.436
0.088,0.440,1.078,-52.612,-36.865,-86.426
0.042,0.348,0.970,-50.598,-24.231,-82.092
0.061,0.185,1.068,-51.636,-24.536,-79.041
0.080,0.099,1.286,-51.147,-30.518,-68.848
0.069,0.095,1.308,-49.133,-21.240,-51.575
0.002,0.295,1.228,-46.265,-5.188,-27.161
0.021,0.520,1.100,-47.974,4.395,-10.376
0.045,0.681,1.048,-58.350,5.127,-9.583
0.044,0.753,1.174,-73.181,0.427,-16.296
0.077,0.770,1.237,-84.595,3.052,-25.696
0.097,0.759,1.141,-87.646,18.738,-33.203
0.093,0.693,1.036,-88.623,32.288,-40.649
0.094,0.554,1.038,-92.407,38.269,-47.180
0.142,0.592,1.091,-93.811,42.786,-40.833
0.124,0.557,1.063,-94.421,54.810,-38.452
0.112,0.510,0.948,-88.135,64.941,-34.668
0.158,0.534,0.821,-86.487,69.214,-23.682
0.169,0.586,0.671,-105.225,69.763,-14.893
0.132,0.589,0.489,-131.958,65.430,-10.376
0.093,0.747,0.212,-153.137,56.458,-2.258
0.203,1.160,0.091,-172.546,32.837,-1.892
0.168,1.352,0.200,-185.974,-0.366,-29.846
0.276,1.149,0.331,-190.063,-22.705,-74.890
0.232,0.792,0.536,-201.660,-37.476,-106.201
0.266,0.585,0.687,-203.186,-40.955,-111.633
0.296,0.538,0.740,-179.199,-31.128,-96.069
0.311,0.634,0.696,-155.945,-15.076,-74.829
0.315,0.748,0.638,-128.357,2.136,-55.969
0.218,0.677,0.629,-76.416,19.470,-40.405
0.241,0.738,0.480,-13.794,39.307,-19.470
0.294,0.758,0.420,22.766,50.537,-4.028
0.295,0.743,0.378,27.832,55.237,1.770
0.359,0.848,0.332,20.081,61.340,7.324
0.281,1.077,0.335,3.967,65.857,10.376
0.288,0.917,0.325,-6.409,66.467,0.000
0.208,0.775,0.375,-2.808,60.852,-9.155
0.292,0.805,0.574,26.001,54.077,-5.249
0.334,0.845,0.585,43.213,58.472,-2.075
0.364,0.817,0.387,34.729,72.266,-7.080
0.373,0.860,0.274,32.776,74.097,-11.230
0.375,0.855,0.253,36.133,67.261,-16.052
0.382,0.815,0.229,36.682,60.669,-21.667
0.398,0.776,0.223,40.222,53.345,-25.574
0.405,0.706,0.252,49.561,44.006,-27.649
0.397,0.681,0.234,58.838,39.856,-23.499
0.394,0.703,0.252,71.594,37.354,-12.085
0.351,0.606,0.284,77.209,36.377,-0.183
0.497,0.711,0.227,75.562,39.490,14.160
0.468,0.717,0.326,78.918,30.457,20.386
0.430,0.718,0.433,81.909,26.062,28.015
0.470,0.680,0.449,79.407,28.809,35.461
0.495,0.640,0.475,77.637,30.884,44.434
0.475,0.653,0.442,74.402,33.447,54.382
0.464,0.694,0.411,66.772,36.072,64.697
0.495,0.695,0.438,52.002,35.645,71.228
0.483,0.614,0.531,32.593,34.241,73.303
0.443,0.584,0.596,17.578,36.072,79.407
0.403,0.629,0.576,9.155,42.297,91.125
0.394,0.794,0.577,4.578,47.913,105.042
0.377,1.020,0.603,1.648,50.232,114.563
0.393,1.145,0.582,-3.113,54.626,111.511
0.419,1.227,0.452,-5.066,59.998,98.389

0.339,1.664,0.637,-44.128,13.550,252.625
0.292,1.202,0.511,-65.247,13.245,162.231
0.278,0.885,0.519,-73.853,9.827,133.057
0.249,0.824,0.506,-71.106,1.221,127.808
0.286,0.966,0.446,-60.486,-1.953,133.911
0.304,1.002,0.173,-53.406,-2.686,129.944
0.305,0.957,0.017,-51.453,-10.559,118.042
0.318,0.996,0.140,-52.185,-32.776,109.802
0.233,1.144,0.107,-57.190,-48.462,102.295
0.216,1.285,0.003,-64.636,-60.059,87.769
0.205,1.494,0.140,-76.965,-79.224,74.219
0.163,1.708,0.341,-99.548,-96.313,57.068
0.099,1.609,0.385,-118.713,-99.487,24.231
0.092,1.365,0.155,-124.756,-97.046,-5.432
0.110,1.216,0.051,-115.234,-103.333,-23.437
0.103,1.261,0.350,-91.797,-120.239,-30.579
0.111,1.288,0.706,-57.861,-127.869,-40.833
0.137,1.199,0.787,-21.545,-115.234,-57.434
0.134,1.131,0.532,5.920,-94.116,-71.533
0.118,1.136,0.316,22.705,-85.571,-82.886
0.100,1.288,0.472,25.635,-95.642,-94.177
0.090,1.392,0.713,10.864,-105.652,-111.206
0.091,1.265,0.757,-23.865,-106.079,-138.428
0.045,1.061,0.732,-68.298,-104.553,-162.720
0.055,0.909,0.966,-112.183,-111.633,-175.598
0.083,0.927,1.189,-138.306,-111.877,-175.903
-0.019,0.712,0.988,-138.428,-93.140,-179.626
0.066,0.384,0.632,-121.826,-73.669,-176.880
0.215,0.301,0.724,-93.323,-79.590,-156.067
0.269,0.297,0.828,-64.270,-81.421,-132.568
0.324,0.278,0.767,-41.748,-69.763,-114.319
